,content,data,like,place,tags
893,⚘지금은 메시아의 오심에 대해 주의하고 깨어 있을 때입니다.⚘🎉🎉2021년 5월 2일 저녁 6시부터 요한계시록 두 선지자의 주일예배 설교 안내🎉🎉동시통역 생중계 채널 🌻유튜브: https://www.youtube.com/c/parkhsa 🌻페이스북: https://www.facebook.com/JesusIsComingKorea/ 🌻트위터: https://twitter.com/ArthurPark60 #회개와_거룩함 #주님의_길을_예비하라  #메시아께서_오신다 #주말나들이 #주말데이트 #진도쏠비치리조트 #서울신라호텔 #쏠비치진도 #골든튤립해운대 #제주신라호텔 #신라스테이광화문 #신라스테이역삼 #글래드여의도 #안다즈서울강남 #jw메리어트서울 #서울호캉스 #호텔페이토삼성 #비스타워커힐서울 #서울수영장호텔 #제주도호텔추천 #트로피컬하이드어웨이 #산방산 #송악산 #제주호캉스 #제주숙소추천 #제주서귀포숙소 #제주도숙소추천 #제주도서귀포숙소 #제주도호텔수영장 #호텔수영장,2021-05-02,0,,"['#회개와_거룩함', '#주님의_길을_예비하라', '#메시아께서_오신다', '#주말나들이', '#주말데이트', '#진도쏠비치리조트', '#서울신라호텔', '#쏠비치진도', '#골든튤립해운대', '#제주신라호텔', '#신라스테이광화문', '#신라스테이역삼', '#글래드여의도', '#안다즈서울강남', '#jw메리어트서울', '#서울호캉스', '#호텔페이토삼성', '#비스타워커힐서울', '#서울수영장호텔', '#제주도호텔추천', '#트로피컬하이드어웨이', '#산방산', '#송악산', '#제주호캉스', '#제주숙소추천', '#제주서귀포숙소', '#제주도숙소추천', '#제주도서귀포숙소', '#제주도호텔수영장', '#호텔수영장']"
894,"#파크하얏트서울코너스톤 #조식파크하얏트 서울 조식은 양식당인 코너스톤(저층)에서 진행한다.프론트에서 알려준거와는 다르게 조식은 단품과 단품을 무제한 먹을 수 있게 서비스 직원이 가져다준다. 뷔페는 인당 50,000원 (봄 패키지 적용시 25% 할인) 단품 몇번 시켜 먹으면 5만원 넘어서 뷔페로 먹는 걸 추천.-오렌지&당근주스(직접 갈아만듬), 에그베네딕트, 부르스게타, 전복죽, 김치찌개, 뮤즐리, 그릭요거트, 티 순으로 먹었다. 전체적으로 맛의 기승전결이 똑같거나 밍밍해서 충격,,, 김치찌개 속 고기가 말라 비틀어졌고 엄청 질겨서 2차 충격,,, 조금 먹다가 다 남겼다. 개선이 필요할듯. 제일 만족한 건 김치찌개에 같이 나오는 생선구이ㅋㅋㅋ 짱맛😍 그리고 주스와 요거트, 뮤즐리, 티. 티는 직접 찻잎으로 우려준다!-호텔은 조식이지! 라는 말이 있는데 지금껏 조식 먹고 만족한 적 한번 빼고 없다. 심지어 그 만족한 조식은 제주도에 있는 나름 저렴한 5성 호텔ㅋㅋㅋ객실팀 직원분들이 엄청 친절하셔서 별 5점만점 5점인데 조식 생각하면.....앞으로 호텔에서 조식 안 먹어야겠다. 쓰다보니 저번에 올린 게시물이랑 말투, 텐션이 엄청 다르네ㅋㅋㅋ.#호캉스 #파크하얏트서울 #파크하얏트 #조식 #호텔조식 #서울호캉스 #서울여행 #호텔 #서울호텔 #파크하얏트조식 #파크하얏트서울조식",2021-05-02,43,Park Hyatt Seoul - 파크하얏트서울,"['#파크하얏트서울코너스톤', '#조식파크하얏트', '#호캉스', '#파크하얏트서울', '#파크하얏트', '#조식', '#호텔조식', '#서울호캉스', '#서울여행', '#호텔', '#서울호텔', '#파크하얏트조식', '#파크하얏트서울조식']"
895,❤️🏨❤️🏨❤️🏨너무너무 와보고싶었던 호텔❤️펜트하우스에서 로건리 호텔이자도깨비에서 공유가 퀘벡에 머문 예쁜 호텔이 페어몬트우리나라엔 최초 입성야무지게 24시간 즐기다 가야징더현대서울도 같이 있으니 웨이팅 걸어놓고 맛집고고🧡...#페어몬트앰배서더서울 #페어몬트호텔 #페어몬트서울 #여의도페어몬트 #페어몬트앰배서더 #여의도호텔 #페어몬트 #더현대서울 #서울호텔 #호캉스 #여의도호캉스 #서울호캉스,2021-05-02,36,Fairmont Ambassador Seoul - 페어몬트 앰배서더 서울,"['#페어몬트앰배서더서울', '#페어몬트호텔', '#페어몬트서울', '#여의도페어몬트', '#페어몬트앰배서더', '#여의도호텔', '#페어몬트', '#더현대서울', '#서울호텔', '#호캉스', '#여의도호캉스', '#서울호캉스']"
896,몇 년을 아이들 수영 가르친 보람이 있을 때는해외여행 할 때랑 이렇게 호텔 수영장 올 때다^^내가 굳이 물에 들어가지 않아도둘이 한참을 놀고나는 썬베드 누워 쉴 때~ ㅎ#집밥 #집밥메뉴 #집밥최고 #홈쿡 #홈밥 #호캉스 #웨스틴조선서울 #웨스틴조선호텔 #조선호텔 #조선호텔서울 #가족여행 #여행 #서울호캉스 #westin #seoulhotel #웨스틴조선 #호텔수영장 #서울웨스틴조선호텔,2021-05-02,131,서울 웨스틴조선호텔 The Westin Josun Seoul,"['#집밥', '#집밥메뉴', '#집밥최고', '#홈쿡', '#홈밥', '#호캉스', '#웨스틴조선서울', '#웨스틴조선호텔', '#조선호텔', '#조선호텔서울', '#가족여행', '#여행', '#서울호캉스', '#westin', '#seoulhotel', '#웨스틴조선', '#호텔수영장', '#서울웨스틴조선호텔']"
897,:🧚🏻‍♀️쉐라톤 서울 디큐브시티 호텔 33F욕조 있으면서 뷰가 트여있어 가장 인기가 많은 객실이라구 한다But 아무래도 저번에 이그젝 업글 받았던 룸이 더 뷰가 트였는데요?그럼에도 불구하고 퀸사이즈 베드 두 개는 정말 국룰 위반 프리패스잖아요ㅠㅠ💕,2021-05-02,10,Sheraton Seoul D Cube City Hotel,[]
898,-오늘 진짜 사진 협조 안해주는 두찌ㅋㅋ곧바로 물개모드 시작!#반얀트리클럽앤스파 #남매그램#남산맛집 #뷰맛집,2021-05-02,47,Banyan Tree - Club & Spa - Seoul,"['#반얀트리클럽앤스파', '#남매그램', '#남산맛집', '#뷰맛집']"
899,다음 목적지는 시그니엘? 😍🙏🏻,2021-05-02,133,JW Marriott Dongdaemun Square Seoul,[]
900,체크인 전쟁 치루고 잠시 쉬는 중~작년 여름 휴가때도 체크인 하는데 1시간 걸리더니..오늘도 체크인 줄이 어마무시 ㅠ각자 따로 자려고엑베추가 했더니 방이 꽉 차네~좀 누워 있다가수영장 내려가야겠다.#집밥 #집밥메뉴 #집밥최고 #홈쿡 #홈밥 #호캉스 #웨스틴조선서울 #웨스틴조선호텔 #조선호텔 #조선호텔서울 #가족여행 #여행 #서울호캉스 #westin #seoulhotel #웨스틴조선 #서울웨스틴조선호텔,2021-05-02,128,서울 웨스틴조선호텔 The Westin Josun Seoul,"['#집밥', '#집밥메뉴', '#집밥최고', '#홈쿡', '#홈밥', '#호캉스', '#웨스틴조선서울', '#웨스틴조선호텔', '#조선호텔', '#조선호텔서울', '#가족여행', '#여행', '#서울호캉스', '#westin', '#seoulhotel', '#웨스틴조선', '#서울웨스틴조선호텔']"
901,"#호텔신라 #호캉스 #파크뷰 #연회장 #가는듯 #베스트드레서 #자기만족 #매일이기념일공주아이템을 전혀 쑥스러워 하지 않고 당당하게 즐기는 딸👸 지금 아님 또 언제 이럴까? 싶어서 최대한 맞춰드리는데😅 또 너무 즐기는 널보면 아주 조금 ...정말 아주 조금 부끄럽고 민망할때가 있지만...🙉그보다 행복하고 즐겁고 웃을일이 백배,천배 많기에딸 낳기를, 아니 남편표현에 딸을 뱃속에서 꺼내기를잘했다고 느끼는 요즘.🧚‍♀️연예인과 매니저, 공주님과 왕자님나이차이 많이 나는 커플, 아빠와 딸뭐든 갖다 붙여서라도 이 둘과의 행복을 지키고 싶은💕내가 그 중심이란 생각으로 이 둘이 계속 신혼부부마냥  꽁냥꽁냥하는 모습을 더 응원하고 기회를 좀 더 많이 만들어주고 싶은 생각이 순간순간 드는 ❤#투머치여도좋아 #내삶의원동력 #관종의삶#조식도 #야무지게 #예쁘게 #먹는 #핑크공주님",2021-05-02,58,호텔신라,"['#호텔신라', '#호캉스', '#파크뷰', '#연회장', '#가는듯', '#베스트드레서', '#자기만족', '#매일이기념일공주아이템을', '#투머치여도좋아', '#내삶의원동력', '#관종의삶', '#조식도', '#야무지게', '#예쁘게', '#먹는', '#핑크공주님']"
902,엘레베이터 안내멘트도 프랑스어로 나오는 파리 컨셉에 진심인 레스케이프 진짜 여행온 기분 ✨ #숨_서울속유럽,2021-05-02,123,L'Escape Hotel,['#숨_서울속유럽']
903,#첫줄부어라~~ 마셔라~~후유증... 속아파...조식이 눈에 안들어온다...소고기무국  국물만 드리킹중...이집 무국맛집이네....#그랜드머큐어앰배서더서울용산 #디럭스스위트2베드룸 #디럭스스위트 #그랜드머큐어호텔 #호캉스#서울호캉스 #용산호텔 #와인#1인1병#호캉스그램#조식#조식타임 #커피한잔의여유#자몽#헤븐온탑 #용산#용산드래곤시티#맥주한잔 #스텔라#룸서비스 #호텔룸서비스 #스테이크#먹스타그램 #맛스타그램,2021-05-02,22,그랜드 머큐어 앰버서더 호텔 앤 레지던스 서울 용산,"['#첫줄부어라~~', '#그랜드머큐어앰배서더서울용산', '#디럭스스위트2베드룸', '#디럭스스위트', '#그랜드머큐어호텔', '#호캉스', '#서울호캉스', '#용산호텔', '#와인', '#1인1병', '#호캉스그램', '#조식', '#조식타임', '#커피한잔의여유', '#자몽', '#헤븐온탑', '#용산', '#용산드래곤시티', '#맥주한잔', '#스텔라', '#룸서비스', '#호텔룸서비스', '#스테이크', '#먹스타그램', '#맛스타그램']"
904,"우리부부 스시 특히 회 안좋아하는데, 참치피자 너-무 맛있어 둘다 뒤로 넘어감🐟👍🏻",2021-05-02,100,Akira Back Seoul,[]
905,#진희랑선준이랑드라마의 한 장면처럼 뽀뽀샷을작가님께서 너무 잘 담아주셨다♥️우리 한복이 젤 예뻐서 넘나 만족스러웠던 하루🌸보정본이 빨리나오길ʕ·ᴥ·ʔ,2021-05-02,161,경복궁 景福宫,['#진희랑선준이랑드라마의']
906,"저처럼 테라스 사랑하는 분들은 여기 꼭❤️실내도 럭셔리하고 예쁘지만 천장이 열리는 29층 테라스는 꼭 앉아보셔야해요. 한강부터 여의도 뷰가 쫙 내려다보여요. #마리포사 런치는 이제 막 시작한거라 아직 여유롭고 좋아용#페어몬트호텔 워낙 친절하시고 음식도 맛있으니깐. 샴페인 한잔까지 곁들이면 행복함 가득🥂 인상깊었던 메뉴는 이태리에서 가져온 로메인에 숯불 향을 내 풍미 가득했던 샐러드, 딱새우가 들어간 아스파라거스 수프, 끼안띠 와인과 두릅을 사용한 안심 스테이크. 이제 테라스 시즌이니 부지런히 자주 가야지!  #스윗제니호텔 #페어몬트앰배서더서울 #M29 ..",2021-05-02,"1,013",Fairmont Ambassador Seoul - 페어몬트 앰배서더 서울,"['#마리포사', '#페어몬트호텔', '#스윗제니호텔', '#페어몬트앰배서더서울', '#M29']"
907,"중간고사끝낸 딸래미,비대면수업많아 서울기숙사콕만 하고 있는 아들래미데리러 가면서 하루 밤 호캉스하기로...아니 먹방이 맞겠지...배터지게 먹고 한강뷰보며 힐링하고또 달달구리하게 먹고...하룻밤 힐링은 잘 했는데 내려오는 길은 겁나게 😂 막히고...#서울호캉스#워커힐#더뷔페#르파사쥬#파빌리온",2021-05-02,10,,"['#서울호캉스', '#워커힐', '#더뷔페', '#르파사쥬', '#파빌리온']"
908,점심먹기 전 호텔 구석구석 투어🐾 꽃사진을 연신 찍어대는 날보고 남편이 그런다👨🏽: 초희도 나이들긴 했나보네. 이제 곧 꽃사진 프사로 해놓겠어. 난 아직 40이 안되봐서 잘 모르는데이 남자 목숨이 두개임에 틀림없다🪓🧱,2021-05-02,100,Four Seasons Hotel Seoul 포시즌스 호텔 서울,[]
909,.#호캉스수영장은 패스 비까지 내려  방콕ㅋ#쿠팡이츠 로 배달 집인줄~조식먹으러 온걸로 하자🤣울아들 참 잘먹는구나👍독서 컨셉이였는데뒹굴뒹굴 거리다 컴백💕..#아이와호캉스#아빠도함께 ㅋ#서울호캉스#강남노보텔 난 #동대문노보텔 이 더좋은듯#후니도저번에그곳이더좋다고ㅋ#가족스타그램#어린이날까지연휴네#어린이날선물 이여#주말일상,2021-05-02,884,노보텔 앰배서더 서울 강남,"['#호캉스수영장은', '#쿠팡이츠', '#아이와호캉스', '#아빠도함께', '#서울호캉스', '#강남노보텔', '#동대문노보텔', '#후니도저번에그곳이더좋다고ㅋ', '#가족스타그램', '#어린이날까지연휴네', '#어린이날선물', '#주말일상']"
910,"#20210425 기프트 화이트와인부터 조말론 어메니티, 디너급 조식까지 완벽💛",2021-05-02,52,InterContinental Grand Seoul Parnas,['#20210425']
911,이번 주말~ 잘무따~,2021-05-02,71,Grand Walkerhill Seoul 그랜드 워커힐 서울,[]
912,-이히힣💕#신라호텔 #호캉스 #더파크뷰조식 #조식 #호텔 #서울호캉스 #서울호텔 #어반아일랜드 #호텔수영장 #서울신라호텔 #럽스타그램 #데이트 #shillahotel #seoulhotel #hotel #breakfast #special #seoul #korea #fff #instagood #instagram,2021-05-02,247,The Shilla Hotels & Resorts - 신라호텔,"['#신라호텔', '#호캉스', '#더파크뷰조식', '#조식', '#호텔', '#서울호캉스', '#서울호텔', '#어반아일랜드', '#호텔수영장', '#서울신라호텔', '#럽스타그램', '#데이트', '#shillahotel', '#seoulhotel', '#hotel', '#breakfast', '#special', '#seoul', '#korea', '#fff', '#instagood', '#instagram']"
913,.뭔가 현대적인 분위기로 멋있게 꾸며놓은 #몬드리안서울이태원룸은 그냥저냥이었는데 그렇게 이쁘다는 야외수영장이랑 루프탑바가 안 여는 기간이래서 아쉽🥲담에 둘다 열때 또 와야징☺️#서울호캉스#몬드리안서울#이태원#휴가망친기념#호캉스,2021-05-02,22,,"['#몬드리안서울이태원룸은', '#서울호캉스', '#몬드리안서울', '#이태원', '#휴가망친기념', '#호캉스']"
914,진정한 서른 두 살이 되어가는 중,2021-05-01,65,The State Hotel,[]
915,"호캉스 후기 4_ 조식, 라운지, 델리, 꿀팁👏TMT의 마지막 후기😏📍그랜드하얏트 서울🥗조식후기 _사진 1,2-조식당도 뷰가 좋음-맛&가짓수는 보통..?!☕라운지 카페 후기_사진 3,4-카페로 이용은 정말 별로인듯......-아아 두잔+ 케익 5만원 -😒비추 포인트: 저 검은 펜스때매 앉으면 뷰가 하나도 안보이는데, 식사가 아닐경우 무조건 저 자리고 분위기도 별로임...!!!!!!가격 자체는 호텔 라운지라 이해하지만..맛도 그닥이고 어차피 방,수영장,조식 계속 뷰를 실-컷봐서 뷰가 이뻐도 갈까말까인데 저 펜스가 너무 극혐😖 뷰말고 분위기가 좋은것도 아니고....어두컴컴. 증멜루 별로였다. 가성비가 너무너무 떨어져 지하 10층🥐델리(베이커리)후기_ 사진 5,6-차라리 요 델리에서 테이크아웃 -> 방에서 즐기는게 이득!!! -크림까눌레 3.5 망고케익(조각) 9.0-룸차지로 결제하면 10%할인도 됨.-방이 라운지보다 분위기 좋음...-근데 라운지보다 가성비가 낫다는거지 맛은 그냥 그럼. 그나마 나은것! (까눌레 특히 별로)⚠️호텔 밖에 나가면 바로 앞에 남산 뷰가 보이는 카페가 있던데 거길 가자. 한강뷰 말고 다른 뷰도 보고 가성비도 이득임... 여기 갈껄 너어무 후회함...!🛵쿠팡 잇츠로 식사 시켜먹음! 직원이 로비에서 받으면 된다하여, 로비 픽업-> 방에서 식사. 물론 정리 깨끗하게😉(규정이 변동될수잇으니 확인필요) #호캉스 #서울호캉스 #서울호텔추천 #호캉스호텔추천 #뷰맛집 #야경 #서울야경 #야경맛집 #뷰좋은호텔 #호텔뷰 #서울뷰맛집 #호캉스추천 #서울호텔 #야경감성 #여행다녀왔습니다 #서울에서뭐하지#그랜드하얏트 #그랜드하얏트서울 #그랜드하얏트조식 #하얏트서울 #하얏트수영장 #그랜드하얏트호텔#호텔조식 #호텔라운지 #호텔베이커리 #더테라스 #더델리 #델리 #하얏트 #그랜드하얏트라운지",2021-05-01,29,Grand Hyatt Seoul,"['#호캉스', '#서울호캉스', '#서울호텔추천', '#호캉스호텔추천', '#뷰맛집', '#야경', '#서울야경', '#야경맛집', '#뷰좋은호텔', '#호텔뷰', '#서울뷰맛집', '#호캉스추천', '#서울호텔', '#야경감성', '#여행다녀왔습니다', '#서울에서뭐하지', '#그랜드하얏트', '#그랜드하얏트서울', '#그랜드하얏트조식', '#하얏트서울', '#하얏트수영장', '#그랜드하얏트호텔', '#호텔조식', '#호텔라운지', '#호텔베이커리', '#더테라스', '#더델리', '#델리', '#하얏트', '#그랜드하얏트라운지']"
